aX,aY,aZ,gX,gY,gZ
-0.097,-0.293,1.023,5.554,-0.610,-0.732
-0.069,-0.331,1.028,4.761,1.648,-1.587
-0.065,-0.336,0.991,1.221,4.089,-0.793
-0.072,-0.333,0.944,-3.906,4.211,0.793
-0.067,-0.334,0.914,-8.240,1.648,1.770
-0.077,-0.333,0.886,-10.803,-0.916,2.930
-0.082,-0.324,0.844,-10.376,-2.319,3.967
-0.098,-0.311,0.824,-7.080,-4.028,5.066
-0.112,-0.300,0.834,-3.235,-7.324,5.188
-0.131,-0.287,0.873,-0.183,-10.437,4.272
-0.128,-0.294,0.908,2.625,-11.414,2.258
-0.133,-0.289,0.965,4.639,-11.108,1.465
-0.153,-0.278,1.009,5.798,-9.644,1.526
-0.173,-0.262,1.036,5.249,-6.592,1.160
-0.176,-0.280,1.030,1.709,-5.005,0.183
-0.168,-0.310,1.021,-2.563,-3.845,-0.854
-0.148,-0.328,1.000,-3.662,-2.319,-0.732
-0.136,-0.338,0.966,-2.808,0.610,0.427
-0.131,-0.325,0.926,-2.625,2.930,2.075
-0.127,-0.295,0.878,-1.404,3.845,3.601
-0.133,-0.265,0.837,1.282,3.479,4.028
-0.133,-0.270,0.841,3.845,1.953,2.502
-0.126,-0.287,0.877,6.042,0.549,0.793
-0.118,-0.295,0.887,6.165,0.732,-0.183
-0.139,-0.364,2.452,-7.202,-13.611,14.404
-0.146,-0.482,2.692,-16.174,-8.240,13.428
-0.129,-0.609,2.990,-27.283,-1.892,15.930
-0.109,-0.694,3.325,-31.372,14.221,21.484
-0.104,-0.750,3.632,-29.114,41.016,24.231
-0.080,-0.817,3.753,-40.344,65.002,23.926
-0.064,-0.893,3.813,-80.933,83.435,24.353
-0.033,-0.982,3.790,-132.080,98.450,28.687
-0.048,-1.074,3.668,-174.866,116.394,35.706
-0.093,-1.098,3.427,-205.017,140.259,44.495
-0.218,-1.028,3.009,-223.572,167.114,53.223
-0.481,-0.979,2.581,-237.854,186.523,57.007
-0.425,-0.938,1.987,-247.314,213.135,57.678
-0.649,-0.983,1.631,-266.479,225.098,49.622
-0.821,-1.213,1.128,-268.188,205.505,31.860
-0.926,-1.302,0.581,-268.494,203.003,21.851
-0.869,-1.435,0.024,-279.053,200.500,19.836
-0.856,-1.427,-0.446,-282.043,184.998,17.029
-0.852,-1.383,-1.112,-263.062,178.589,12.512
-0.892,-1.266,-1.882,-237.976,189.087,13.306
-0.901,-1.076,-2.627,-209.412,191.772,20.813
-1.069,-0.828,-3.336,-169.006,179.993,28.931
-1.070,-0.599,-3.954,-132.385,157.898,32.715
-1.028,-0.464,-4.000,-120.239,112.122,26.428
-0.872,-0.486,-4.000,-115.295,47.607,15.625
-0.684,-0.513,-4.000,-99.609,-14.893,11.353
-0.559,-0.492,-4.000,-59.204,-67.505,15.625
-0.575,-0.326,-4.000,2.136,-110.046,28.748
-0.721,-0.063,-3.722,69.580,-149.353,43.030
-0.895,0.127,-3.040,131.042,-187.195,45.715
-1.077,0.152,-2.307,176.697,-221.252,35.461
-1.073,0.059,-1.495,203.735,-245.667,15.625
-1.003,-0.113,-0.696,219.910,-266.541,-8.484
-0.916,-0.368,0.189,226.440,-282.104,-27.222
-0.807,-0.594,1.119,235.107,-280.151,-35.156
-0.695,-0.775,1.887,242.859,-263.977,-33.386
-0.526,-0.793,2.615,237.061,-239.014,-26.123
-0.405,-0.800,3.165,221.924,-208.313,-20.691
-0.425,-0.928,3.253,193.604,-171.021,-19.043
0.006,-0.897,3.850,149.963,-128.052,-12.573
-0.094,-0.935,3.333,129.639,-73.486,-6.592
0.062,-0.693,2.819,102.783,-27.283,12.939
-0.035,-0.378,2.533,66.589,-11.292,29.419
-0.085,-0.173,2.332,50.781,-16.968,29.785
-0.128,-0.089,2.350,53.711,-19.592,23.743
-0.125,-0.101,2.395,67.078,-18.738,10.010
-0.113,-0.135,2.465,75.134,-18.494,-3.235
-0.129,-0.163,2.532,71.350,-19.165,-11.841
-0.120,-0.245,2.523,56.824,-20.752,-17.639
-0.174,-0.344,2.417,32.471,-20.264,-19.958
-0.102,-0.287,2.522,4.700,-35.583,-14.099
-0.208,-0.271,2.257,-2.136,-38.025,-11.536
-0.110,-0.208,1.983,4.333,8.179,-6.165
-0.184,-0.134,1.739,3.235,14.343,-3.235
-0.185,-0.045,1.651,-6.104,2.747,-2.380
-0.136,-0.024,1.551,-13.733,-1.099,-3.479
-0.139,-0.001,1.419,-12.573,2.808,-6.104
-0.140,0.034,1.317,0.061,7.935,-8.362
-0.086,0.027,1.231,14.038,14.465,-12.329
-0.055,-0.043,1.146,16.479,19.775,-16.846
-0.003,-0.166,1.042,5.188,19.836,-19.287
0.017,-0.262,0.907,-12.268,15.259,-17.883
0.024,-0.329,0.758,-22.949,10.681,-14.038
0.027,-0.356,0.664,-20.996,7.690,-9.705
0.004,-0.360,0.586,-9.949,4.517,-6.165
-0.017,-0.326,0.568,2.258,0.854,-2.319
-0.034,-0.266,0.604,12.512,-3.174,1.038
-0.061,-0.188,0.670,21.545,-5.981,3.174
-0.114,-0.137,0.788,30.579,-6.042,3.662
-0.141,-0.150,0.827,35.522,-9.155,0.427
-0.097,-0.182,0.881,27.222,-9.521,-3.113
-0.056,-0.240,0.865,12.573,-10.376,-5.249
-0.058,-0.269,0.874,3.662,-15.198,-2.991
-0.057,-0.279,0.911,4.944,-16.357,1.831
-0.086,-0.253,0.953,12.878,-13.000,6.958
-0.109,-0.214,0.972,20.386,-8.057,10.498
-0.135,-0.192,1.007,25.330,-3.967,12.146
-0.157,-0.183,1.057,27.893,-3.540,11.047
-0.153,-0.198,1.085,27.405,-3.113,7.996
-0.126,-0.225,1.102,20.569,-2.625,4.517
-0.088,-0.239,1.090,10.803,-3.601,2.747
-0.098,-0.224,1.088,2.686,-4.456,3.418
-0.105,-0.181,1.062,3.418,-2.319,4.883
-0.115,-0.140,1.046,10.010,1.831,5.554
-0.134,-0.125,1.041,14.526,5.066,5.859
-0.162,-0.119,1.065,13.062,6.348,6.470
-0.179,-0.132,1.059,9.033,6.775,5.371
-0.167,-0.175,0.995,4.333,7.385,1.709
-0.142,-0.223,0.932,-3.296,5.310,-1.953
-0.125,-0.254,0.881,-8.118,0.671,-3.601
-0.107,-0.275,0.845,-9.033,-3.113,-4.150
-0.099,-0.281,0.839,-7.446,-5.005,-4.028
-0.090,-0.261,0.875,-3.662,-6.714,-2.869
-0.108,-0.233,0.920,2.075,-6.836,-1.160
-0.126,-0.212,0.947,7.141,-4.639,0.244
-0.126,-0.218,0.955,9.155,-2.380,-0.854
-0.097,-0.242,0.962,8.850,-1.648,-2.686
-0.069,-0.273,0.976,8.179,-1.648,-3.357
-0.054,-0.277,0.980,7.080,-1.648,-3.235
-0.050,-0.258,0.966,5.066,-2.380,-2.869
-0.062,-0.217,0.977,3.540,-3.479,-1.343
-0.077,-0.186,1.001,4.944,-3.296,-0.488
-0.078,-0.181,1.013,8.057,-1.587,-0.732
-0.073,-0.176,1.039,9.338,0.061,-0.732
-0.070,-0.169,1.049,9.094,2.014,-0.610
-0.068,-0.175,1.036,8.118,4.883,-0.854
-0.057,-0.191,1.006,5.737,6.531,-0.671
-0.053,-0.202,0.983,1.587,5.676,0.122
-0.057,-0.204,0.953,-1.282,4.150,1.282
-0.065,-0.204,0.928,-2.502,2.747,2.197
-0.077,-0.207,0.923,-1.465,0.977,2.441
-0.097,-0.212,0.923,0.549,-0.122,2.319
-0.105,-0.223,0.901,1.343,-1.282,0.793
-0.095,-0.249,0.900,-0.549,-4.700,-1.404
-0.074,-0.278,0.921,-2.319,-7.812,-2.686
-0.056,-0.291,0.930,-2.197,-7.996,-2.502
-0.054,-0.283,0.927,-1.282,-6.775,-1.221
-0.068,-0.256,0.939,0.183,-5.981,1.221
-0.090,-0.220,0.966,2.319,-5.127,3.357
-0.059,-0.341,2.283,23.071,17.517,6.287
-0.031,-0.401,2.433,12.878,24.475,8.301
-0.030,-0.414,2.620,4.700,33.325,13.489
-0.049,-0.441,2.723,-1.709,46.387,16.235
-0.034,-0.449,2.716,-13.062,60.364,15.442
-0.014,-0.463,2.656,-32.837,72.327,16.235
-0.006,-0.481,2.514,-56.458,83.435,18.066
0.014,-0.516,2.320,-79.529,94.604,19.775
0.043,-0.543,2.085,-99.426,103.699,22.766
0.033,-0.549,1.861,-116.760,109.497,27.405
0.023,-0.533,1.627,-129.761,112.427,31.677
0.010,-0.517,1.389,-139.099,112.549,34.241
-0.019,-0.499,1.227,-146.606,109.619,35.400
0.034,-0.474,0.975,-148.743,109.924,35.645
0.007,-0.422,0.862,-150.940,105.103,33.752
-0.003,-0.436,0.640,-143.921,89.111,33.081
0.031,-0.406,0.539,-139.587,78.186,38.208
-0.003,-0.358,0.400,-133.850,73.303,42.786
-0.040,-0.293,0.259,-123.779,73.486,42.725
-0.087,-0.225,0.142,-111.267,72.998,39.917
-0.142,-0.129,0.034,-98.694,68.176,35.400
-0.172,-0.069,-0.057,-88.989,62.622,27.954
-0.191,-0.020,-0.127,-84.351,57.983,17.517
-0.186,-0.000,-0.188,-83.740,51.331,4.761
-0.166,-0.003,-0.269,-82.214,45.471,-7.996
-0.156,-0.005,-0.335,-78.125,40.466,-18.250
-0.130,-0.020,-0.393,-71.960,34.424,-25.574
-0.101,-0.040,-0.437,-64.941,26.367,-31.555
-0.072,-0.082,-0.452,-57.068,17.151,-32.776
-0.029,-0.156,-0.480,-46.936,9.338,-27.832
0.011,-0.206,-0.524,-36.743,3.479,-17.029
-0.006,-0.153,-0.552,-29.358,-0.671,-3.296
-0.075,-0.045,-0.606,-21.912,-0.977,7.629
-0.153,0.037,-0.669,-14.893,0.488,13.489
-0.203,0.099,-0.752,-9.277,2.197,13.062
-0.209,0.129,-0.886,-6.348,1.892,6.104
-0.171,0.123,-1.041,-8.667,-6.531,-4.333
-0.141,0.082,-1.106,-14.465,-25.269,-14.038
-0.107,-0.022,-1.093,-18.250,-48.706,-21.667
-0.052,-0.173,-1.056,-11.963,-66.406,-27.344
0.041,-0.324,-0.923,6.470,-76.904,-23.865
0.078,-0.420,-0.806,36.316,-82.214,-13.428
0.016,-0.422,-0.696,69.275,-84.656,-0.488
-0.125,-0.365,-0.587,92.651,-89.294,12.024
-0.187,-0.297,-0.426,106.445,-98.694,17.395
-0.251,-0.287,-0.124,113.525,-115.356,15.076
-0.297,-0.331,0.187,121.643,-129.883,10.437
-0.272,-0.347,0.525,130.188,-131.897,7.690
-0.245,-0.342,0.791,134.399,-129.211,7.324
-0.277,-0.300,1.041,133.301,-122.192,10.193
-0.311,-0.245,1.330,131.531,-112.549,13.794
-0.294,-0.227,1.614,135.986,-102.295,13.123
-0.247,-0.210,1.811,137.512,-91.125,9.521
-0.230,-0.238,1.899,129.883,-79.468,3.723
-0.174,-0.237,2.046,117.859,-70.984,-1.892
-0.099,-0.245,2.103,106.873,-63.477,-5.188
-0.082,-0.242,2.097,98.022,-49.194,-5.737
-0.087,-0.258,1.981,93.506,-31.067,-4.883
-0.121,-0.267,1.910,84.106,-21.301,-2.808
-0.141,-0.278,1.900,69.580,-22.522,-2.563
-0.143,-0.286,1.893,57.190,-24.719,-6.226
-0.015,-0.303,1.922,53.528,-29.236,-11.353
-0.119,-0.391,2.302,60.242,-27.161,-17.639
0.167,-0.447,1.876,79.041,-44.128,-13.000
-0.497,-0.729,2.127,71.350,-39.551,-20.142
-0.076,-0.486,2.412,67.871,-21.851,-14.099
-0.168,-0.342,2.245,61.951,0.366,8.972
0.133,-0.290,2.248,45.898,15.076,12.695
-0.085,-0.301,2.061,27.954,9.766,10.132
0.013,-0.293,1.982,18.127,8.545,14.709
0.038,-0.302,1.877,13.428,15.564,14.160
0.058,-0.305,1.769,8.667,13.428,10.559
-0.041,-0.282,1.600,-3.418,7.202,7.874
-0.024,-0.167,1.456,-17.761,3.967,12.024
-0.001,-0.094,1.426,-26.123,0.793,11.841
-0.023,-0.072,1.326,-23.254,3.357,5.066
0.001,-0.067,1.368,-18.433,3.113,2.075
-0.042,-0.079,1.442,-11.414,1.831,0.916
-0.002,-0.108,1.494,-6.226,3.174,1.282
-0.028,-0.119,1.634,-1.343,7.141,2.808
-0.060,-0.096,1.771,8.179,13.184,5.798
-0.083,-0.106,1.884,14.893,19.775,7.568
-0.101,-0.155,1.998,5.676,22.400,5.310
-0.066,-0.223,2.054,-18.250,19.043,2.136
-0.063,-0.292,2.061,-47.791,16.235,0.793
-0.042,-0.348,2.014,-71.106,18.372,1.770
-0.057,-0.405,1.985,-83.252,22.278,2.563
-0.040,-0.472,1.972,-83.923,28.748,1.404
0.001,-0.529,1.929,-76.843,35.400,1.587
0.032,-0.572,1.880,-70.618,40.405,4.944
0.024,-0.568,1.815,-65.613,45.166,11.047
-0.024,-0.507,1.829,-60.852,51.453,16.235
-0.132,-0.525,1.825,-60.852,59.570,17.151
0.023,-0.516,1.673,-74.585,73.975,16.296
0.048,-0.504,1.602,-111.206,74.524,14.465
0.048,-0.537,1.492,-141.052,58.228,14.832
0.057,-0.535,1.379,-161.072,58.105,20.386
0.053,-0.524,1.167,-167.725,65.857,28.870
0.024,-0.487,1.010,-168.579,70.068,37.720
0.027,-0.397,0.940,-166.443,72.632,42.969
0.019,-0.303,0.880,-159.607,74.890,47.852
0.039,-0.218,0.781,-155.762,79.285,50.659
0.056,-0.128,0.687,-156.433,83.252,48.889
0.076,-0.063,0.617,-154.419,81.055,44.861
0.023,0.033,0.536,-144.287,78.491,41.077
0.022,0.138,0.470,-133.179,77.393,39.734
0.018,0.220,0.408,-121.948,75.134,37.354
-0.001,0.276,0.354,-111.328,71.594,31.555
-0.016,0.314,0.297,-102.905,67.261,24.597
-0.007,0.346,0.241,-98.145,59.143,16.724
-0.006,0.370,0.207,-95.398,50.171,9.094
-0.026,0.391,0.183,-90.393,41.870,3.540
-0.065,0.408,0.167,-81.848,35.339,-1.831
-0.093,0.415,0.111,-71.228,33.020,-9.216
-0.106,0.406,0.029,-59.509,31.128,-19.287
-0.107,0.382,-0.067,-47.424,26.794,-30.823
-0.104,0.339,-0.165,-33.691,20.020,-42.297
-0.118,0.303,-0.260,-17.273,13.062,-52.917
-0.060,0.235,-0.285,1.587,10.132,-62.256
-0.072,-0.291,2.224,45.532,0.977,18.066
-0.128,-0.236,2.375,37.964,9.705,26.062
-0.099,-0.211,2.473,31.860,7.141,21.667
-0.098,-0.205,2.511,15.198,9.216,18.066
-0.092,-0.222,2.469,-1.038,19.531,12.634
-0.100,-0.228,2.430,-13.123,26.978,10.315
-0.037,-0.256,2.291,-24.597,32.898,12.207
-0.051,-0.270,2.189,-39.673,40.161,13.000
-0.074,-0.270,2.098,-52.185,46.753,14.282
-0.072,-0.290,2.006,-58.899,57.861,14.832
-0.034,-0.309,1.891,-61.218,67.505,15.198
-0.023,-0.303,1.811,-63.538,66.467,16.968
-0.033,-0.286,1.724,-64.941,66.345,18.738
-0.022,-0.293,1.618,-64.941,74.280,18.066
0.032,-0.256,1.562,-64.148,82.031,16.541
-0.027,-0.278,1.342,-60.608,86.914,15.625
0.009,-0.231,1.370,-57.983,92.346,16.785
-0.031,-0.224,1.349,-58.105,79.224,14.709
-0.006,-0.229,1.349,-63.354,71.716,11.902
0.019,-0.258,1.270,-74.829,72.083,8.362
0.029,-0.283,1.169,-86.914,70.374,9.033
0.017,-0.277,1.089,-95.215,68.176,11.475
0.026,-0.254,1.011,-97.168,68.604,13.977
0.007,-0.222,0.918,-93.811,69.275,15.259
0.018,-0.180,0.807,-88.867,70.374,15.137
0.033,-0.142,0.702,-83.984,69.641,13.062
0.035,-0.108,0.592,-78.247,67.200,10.315
0.058,-0.106,0.504,-71.411,63.232,9.155
0.049,-0.085,0.420,-59.753,58.289,8.789
0.027,-0.045,0.375,-50.232,50.659,8.789
0.011,0.001,0.363,-45.227,44.189,8.789
-0.000,0.030,0.333,-43.274,40.771,6.470
-0.001,0.047,0.281,-42.053,37.659,3.540
-0.003,0.057,0.256,-40.955,31.799,1.160
0.002,0.050,0.275,-38.269,23.987,-0.793
0.002,0.040,0.320,-32.715,14.771,-2.563
0.011,0.027,0.365,-26.855,7.202,-4.639
0.035,-0.004,0.386,-20.813,3.967,-6.592
0.056,-0.032,0.401,-13.916,3.723,-5.005
0.070,-0.065,0.403,-6.042,7.141,-0.122
0.072,-0.058,0.385,2.319,13.855,6.470
0.047,-0.028,0.354,8.789,21.423,12.817
0.027,0.011,0.314,14.465,27.222,17.151
0.003,0.033,0.307,18.555,28.259,18.616
0.002,0.037,0.316,19.653,26.306,16.785
0.022,0.014,0.307,16.968,23.743,13.428
0.062,-0.047,0.303,11.536,19.470,10.437
0.138,-0.133,0.320,5.066,10.803,11.658
0.188,-0.174,0.357,-0.488,0.061,18.982
0.195,-0.171,0.366,-2.686,-5.737,29.419
0.188,-0.149,0.339,-1.404,-5.798,40.405
0.147,-0.103,0.299,2.319,-5.676,49.805
0.085,-0.026,0.296,6.287,-7.935,54.993
0.045,0.050,0.324,8.667,-9.949,53.528
0.016,0.093,0.312,9.705,-7.446,44.983
0.031,0.114,0.229,11.292,0.488,31.799
0.066,0.104,0.101,12.329,4.944,19.836
0.088,0.088,0.021,12.451,-0.732,10.254
0.113,0.055,-0.001,13.184,-13.367,3.357
0.131,0.030,0.021,16.235,-26.672,-0.977
0.133,0.026,0.066,22.400,-38.757,-3.296
0.130,0.021,0.100,30.029,-48.462,-5.432
0.116,-0.014,0.145,37.903,-55.725,-7.751
0.111,-0.065,0.230,44.983,-63.354,-7.935
0.094,-0.084,0.325,49.438,-68.420,-6.775
0.065,-0.085,0.351,53.223,-67.383,-5.615
0.060,-0.079,0.422,55.664,-62.744,-5.005
0.022,-0.101,0.461,56.030,-63.477,-6.226
-0.008,-0.104,0.538,53.833,-67.993,-6.958
-0.007,-0.115,0.615,51.270,-70.313,-8.911
-0.014,-0.155,0.682,52.368,-74.097,-11.169
-0.007,-0.186,0.749,52.368,-79.041,-11.475
0.034,-0.285,0.819,49.133,-80.811,-10.132
0.089,-0.345,0.903,47.485,-79.041,-5.005
0.081,-0.342,0.980,48.584,-75.317,5.127
0.041,-0.304,1.055,52.673,-66.162,17.700
0.002,-0.242,1.120,56.946,-53.223,25.146
-0.034,-0.198,1.137,58.960,-42.053,26.428
-0.059,-0.151,1.179,56.519,-37.048,22.827
-0.040,-0.130,1.180,53.223,-33.325,16.113
-0.009,-0.129,1.136,50.598,-27.100,9.033
0.014,-0.139,1.113,46.143,-28.076,4.028
0.007,-0.161,1.146,41.199,-38.635,1.221
-0.004,-0.171,1.186,39.063,-45.410,0.610
-0.016,-0.154,1.230,43.640,-46.509,1.953
-0.035,-0.140,1.266,51.697,-44.617,3.052
-0.037,-0.121,1.292,57.678,-39.612,3.601
-0.045,-0.102,1.287,60.547,-31.250,3.906
-0.041,-0.092,1.205,61.096,-21.790,2.686
-0.011,-0.120,1.084,56.274,-17.395,-0.183
-0.004,-0.181,1.013,47.852,-21.912,-1.587
-0.030,-0.209,1.096,41.870,-34.302,1.038
-0.092,-0.210,1.322,44.434,-49.133,7.080
-0.151,-0.203,1.555,53.406,-53.833,8.667
-0.161,-0.215,1.697,65.369,-43.884,6.165
-0.162,-0.237,1.753,74.646,-30.640,3.235
-0.310,-0.232,2.171,78.613,-21.423,0.793
-0.034,-0.410,1.873,88.074,-0.549,-1.953
-0.076,-0.441,1.848,72.449,7.446,-1.282
-0.123,-0.434,1.922,44.922,-1.770,5.066
-0.088,-0.440,1.883,21.545,3.113,7.263
0.196,-0.359,1.992,6.042,9.949,5.798
-0.276,-0.505,1.617,-0.488,19.714,-0.427
0.075,-0.386,1.652,-4.456,28.992,5.493
-0.012,-0.326,1.511,-5.493,29.724,6.653
-0.029,-0.290,1.383,-2.380,29.785,8.240
-0.070,-0.218,1.320,-5.188,29.236,7.019
-0.045,-0.199,1.207,-8.179,28.198,2.380
-0.011,-0.231,1.093,-11.780,26.550,-4.028
0.028,-0.258,1.001,-15.381,22.095,-8.301
0.040,-0.286,0.920,-17.578,17.029,-9.338
0.056,-0.313,0.853,-18.921,12.024,-9.888
0.056,-0.323,0.825,-18.494,6.714,-8.667
0.037,-0.316,0.786,-15.625,4.150,-7.019
0.009,-0.309,0.730,-11.353,3.906,-5.554
-0.018,-0.308,0.693,-6.714,1.709,-4.822
-0.039,-0.297,0.715,-3.601,-4.639,-4.700
-0.060,-0.288,0.779,-3.052,-11.475,-5.066
-0.061,-0.308,0.803,-2.930,-14.832,-6.531
0.222,-0.204,2.449,62.683,14.404,-4.517
0.254,-0.255,2.735,18.555,3.296,-1.343
0.211,-0.287,3.060,-18.860,-1.160,7.019
0.166,-0.315,3.249,-37.476,19.287,14.038
0.203,-0.363,3.281,-40.283,60.181,16.724
0.195,-0.411,3.294,-47.180,90.820,17.822
0.165,-0.493,3.306,-65.674,108.582,16.785
0.053,-0.677,3.275,-98.572,123.596,13.855
0.154,-0.823,2.923,-134.766,154.297,12.512
0.130,-0.894,2.570,-174.744,182.007,17.395
0.011,-0.976,2.173,-191.406,183.838,23.621
-0.049,-1.026,1.742,-201.111,200.623,31.555
-0.129,-1.023,1.296,-207.214,209.290,37.537
-0.195,-0.996,0.918,-210.754,197.021,41.748
-0.278,-0.994,0.635,-212.280,173.218,39.734
-0.298,-0.977,0.380,-209.961,145.142,34.180
-0.299,-0.911,0.200,-200.806,123.657,28.625
-0.330,-0.877,-0.044,-184.631,113.953,23.132
-0.360,-0.862,-0.374,-167.603,111.206,20.325
-0.428,-0.815,-0.711,-160.767,108.093,22.705
-0.522,-0.741,-1.111,-164.185,104.309,28.809
-0.557,-0.713,-1.714,-176.941,103.333,31.189
-0.567,-0.682,-2.336,-197.510,90.393,28.687
-0.563,-0.601,-3.004,-208.618,59.692,25.391
-0.671,-0.561,-3.522,-194.885,23.621,22.034
-0.548,-0.569,-3.770,-152.710,-9.521,19.897
-0.612,-0.573,-3.917,-85.754,-44.189,18.982
-0.598,-0.562,-3.802,-15.808,-78.613,17.090
-0.573,-0.596,-3.617,35.400,-108.521,17.822
-0.587,-0.635,-3.378,66.895,-145.447,19.165
-0.721,-0.687,-2.991,84.534,-183.044,21.667
-0.829,-0.714,-2.445,105.103,-220.642,28.748
-0.871,-0.800,-1.821,140.564,-246.887,34.119
-0.966,-0.852,-1.201,182.556,-256.470,38.452
-1.122,-0.714,-0.431,217.285,-267.944,43.884
-1.241,-0.551,0.469,247.559,-279.663,42.725
-1.281,-0.433,1.314,273.315,-282.715,29.419
-1.132,-0.367,2.162,280.212,-276.123,13.489
-0.989,-0.269,3.084,269.531,-260.498,4.272
-0.866,-0.220,3.791,249.573,-234.924,0.732
-0.675,-0.245,4.000,213.440,-193.848,-4.456
-0.532,-0.300,4.000,173.279,-148.621,-10.315
-0.362,-0.381,4.000,145.203,-115.906,-12.390
-0.207,-0.406,4.000,123.779,-85.022,-13.123
-0.143,-0.364,4.000,105.652,-51.147,-8.484
-0.001,-0.289,4.000,86.914,-12.817,-6.897
0.037,-0.240,3.511,62.683,-7.019,-1.953
-0.222,-0.285,3.241,18.921,8.606,-11.597
-0.071,-0.119,2.324,16.479,37.842,-17.822
-0.025,-0.019,1.742,6.042,49.011,-12.146
0.090,0.023,1.482,5.920,33.142,-14.587
0.027,-0.077,1.337,11.353,12.268,-20.020
-0.010,-0.122,1.309,11.536,-3.906,-21.912
-0.031,-0.123,1.313,12.085,-11.902,-21.484
-0.070,-0.168,1.280,9.644,-14.282,-22.644
-0.056,-0.211,1.226,2.014,-15.320,-21.240
-0.083,-0.198,1.143,-7.690,-16.052,-16.663
-0.102,-0.170,1.024,-15.137,-14.160,-11.169
-0.112,-0.131,0.898,-16.602,-10.803,-7.019
-0.115,-0.083,0.791,-12.634,-9.521,-3.662
-0.126,-0.053,0.717,-7.812,-9.033,-1.404
-0.131,-0.024,0.667,-4.272,-9.827,-1.099
-0.150,0.009,0.665,-2.808,-12.512,-2.197
-0.167,0.010,0.652,-0.732,-13.550,-5.737
-0.152,-0.033,0.652,2.869,-13.000,-11.963
-0.119,-0.139,0.718,5.249,-14.771,-16.174
-0.075,-0.233,0.835,5.554,-17.456,-15.869
-0.071,-0.288,0.926,5.798,-16.174,-13.000
-0.076,-0.324,0.980,7.446,-11.047,-9.644
-0.068,-0.354,0.995,10.437,-5.127,-6.714
-0.048,-0.380,1.030,13.672,-0.061,-3.906
-0.027,-0.396,1.087,18.494,5.493,0.122
-0.030,-0.396,1.139,24.719,12.756,4.883
-0.029,-0.392,1.196,31.250,20.386,9.277
-0.035,-0.374,1.249,36.743,25.208,13.000
-0.029,-0.365,1.317,39.429,26.794,16.052
-0.028,-0.349,1.460,40.588,26.184,19.165
-0.019,-0.319,1.648,45.410,27.222,22.583
-0.007,-0.292,1.857,56.030,33.813,24.902
-0.009,-0.259,2.110,67.322,40.344,26.611
-0.041,-0.202,2.437,74.646,41.565,28.381
-0.080,-0.172,2.750,77.515,46.387,25.574
-0.064,-0.209,2.957,77.087,64.941,19.531
-0.025,-0.236,3.096,67.932,86.304,12.512
0.018,-0.359,3.198,46.936,99.976,7.874
0.080,-0.460,3.230,13.733,108.948,5.371
0.107,-0.560,3.206,-24.719,117.615,8.179
0.109,-0.669,3.047,-56.641,127.625,15.625
0.100,-0.753,2.806,-80.261,139.465,25.696
0.138,-0.779,2.578,-99.487,152.344,38.025
-0.064,-0.819,2.117,-111.389,173.096,49.072
-0.016,-0.831,1.854,-117.676,210.388,60.791
-0.196,-0.885,1.596,-126.465,206.848,66.406
-0.287,-0.881,1.355,-125.977,200.073,74.829
-0.364,-0.900,1.034,-132.935,198.914,82.458
