aX,aY,aZ,gX,gY,gZ
-0.559,1.069,-2.582,68.115,-3.967,35.339
-0.595,1.092,-2.675,93.323,-13.733,9.399
-0.638,1.040,-2.747,116.089,-30.457,-16.296
-0.655,0.918,-2.766,136.780,-52.307,-39.612
-0.660,0.790,-2.703,158.325,-73.486,-61.523
-0.657,0.647,-2.553,182.678,-91.309,-82.886
-0.661,0.486,-2.367,210.632,-102.600,-101.196
-0.686,0.364,-2.191,239.136,-105.164,-113.220
-0.748,0.255,-2.034,265.930,-101.563,-122.803
-0.824,0.119,-1.907,290.527,-98.511,-136.292
-0.883,-0.051,-1.804,310.486,-99.487,-152.710
-0.915,-0.206,-1.703,323.303,-106.873,-169.495
-0.926,-0.288,-1.552,329.407,-122.192,-185.852
-0.940,-0.399,-1.315,333.862,-148.987,-206.055
-0.963,-0.535,-1.043,337.341,-184.570,-229.675
-0.957,-0.721,-0.756,339.539,-215.698,-251.831
-0.928,-0.885,-0.496,339.050,-232.727,-269.958
-0.858,-0.940,-0.253,335.632,-234.436,-279.541
-0.728,-1.002,-0.037,336.121,-220.947,-280.029
-0.561,-0.976,0.160,339.905,-194.580,-274.475
-0.433,-0.873,0.351,342.041,-162.292,-263.489
-0.274,-0.798,0.459,341.980,-129.211,-253.296
-0.111,-0.685,0.518,337.524,-98.328,-244.629
0.036,-0.635,0.568,331.055,-76.538,-235.962
0.122,-0.629,0.602,322.021,-62.622,-230.774
0.229,-0.673,0.622,311.646,-55.176,-230.530
0.316,-0.760,0.639,301.697,-51.270,-236.572
0.410,-0.957,0.760,287.964,-52.795,-250.549
0.519,-1.200,1.006,264.038,-68.481,-270.386
0.624,-1.538,1.349,228.088,-99.792,-292.236
0.757,-2.044,1.771,188.782,-134.827,-307.007
1.036,-2.506,2.231,147.339,-153.687,-307.861
1.405,-2.726,2.594,104.858,-136.353,-285.706
1.719,-2.922,2.536,63.293,-95.703,-233.032
1.896,-2.809,2.384,17.334,-43.701,-149.170
1.910,-2.599,2.109,-29.968,6.348,-46.631
1.631,-2.248,1.826,-70.740,45.471,54.382
1.272,-1.884,1.505,-95.764,76.111,135.681
1.000,-1.492,1.229,-113.953,97.107,190.735
0.762,-1.140,1.045,-130.066,104.126,224.182
0.660,-0.866,0.833,-145.447,97.534,243.042
0.417,-0.674,0.698,-160.828,89.050,245.300
0.417,-0.477,0.585,-175.476,86.487,229.797
0.401,-0.400,0.484,-184.814,80.017,221.130
0.383,-0.316,0.418,-193.787,70.129,205.994
0.373,-0.250,0.371,-202.393,64.514,189.636
0.377,-0.189,0.307,-208.801,60.547,180.603
0.324,-0.147,0.245,-214.539,56.885,174.866
0.311,-0.121,0.186,-218.018,57.068,167.664
0.294,-0.122,0.111,-219.482,59.631,160.828
0.284,-0.099,0.029,-221.619,60.059,153.687
0.265,-0.059,-0.034,-223.938,58.472,148.926
0.227,-0.030,-0.090,-221.619,56.824,146.179
0.178,-0.004,-0.146,-215.759,59.814,143.127
0.138,0.029,-0.227,-207.397,65.796,139.404
0.082,0.071,-0.309,-196.411,74.219,136.902
0.050,0.064,-0.396,-183.960,85.999,134.583
0.049,0.053,-0.479,-173.462,98.145,133.423
0.050,0.123,-0.567,-170.715,107.239,137.085
-0.024,0.224,-0.657,-178.101,109.924,149.048
-0.130,0.331,-0.755,-190.186,104.126,162.903
-0.229,0.440,-0.833,-201.477,94.055,168.152
-0.250,0.490,-0.908,-208.313,83.862,161.499
-0.248,0.510,-1.019,-202.209,81.787,150.696
-0.272,0.625,-1.096,-183.167,98.511,143.127
-0.299,0.703,-1.197,-157.349,116.394,143.005
-0.353,0.748,-1.225,-133.362,126.404,143.250
-0.378,0.826,-1.259,-121.765,135.071,135.376
-0.369,0.916,-1.320,-128.479,131.775,123.962
-0.340,0.975,-1.394,-149.597,107.605,110.596
-0.292,1.036,-1.451,-169.312,72.815,95.398
-0.272,1.042,-1.475,-176.086,46.753,78.918
-0.248,1.029,-1.501,-168.945,36.072,57.434
-0.164,0.960,-1.434,-150.024,33.752,40.894
-0.138,0.942,-1.390,-126.709,44.006,29.846
-0.119,0.918,-1.366,-105.408,57.983,24.536
-0.034,0.865,-1.365,-94.666,64.819,22.217
0.040,0.826,-1.352,-93.750,56.580,21.484
0.078,0.840,-1.345,-98.389,44.312,22.949
0.094,0.852,-1.374,-104.187,35.217,26.245
0.084,0.859,-1.398,-104.492,28.076,27.466
0.075,0.861,-1.394,-98.083,20.569,23.193
0.085,0.829,-1.356,-88.928,13.123,13.977
0.122,0.758,-1.265,-79.468,4.578,3.540
0.152,0.649,-1.165,-69.824,-4.272,-4.822
0.199,0.536,-1.067,-61.462,-7.141,-8.606
0.248,0.474,-1.013,-56.519,-0.061,-5.127
0.245,0.485,-1.014,-53.528,12.329,6.836
0.200,0.607,-1.119,-51.941,27.039,23.682
0.164,0.612,-1.230,-49.988,33.569,40.039
0.084,0.721,-1.275,-48.828,36.621,44.128
0.077,0.773,-1.325,-46.387,29.846,33.630
0.071,0.760,-1.301,-41.504,19.653,21.790
0.098,0.698,-1.272,-34.729,6.836,10.559
0.114,0.638,-1.180,-27.771,-4.639,-1.038
0.138,0.564,-1.080,-22.583,-12.329,-11.963
0.171,0.510,-0.996,-20.386,-17.639,-18.372
0.177,0.500,-0.956,-19.958,-16.663,-15.625
0.178,0.515,-0.985,-18.921,-7.568,-6.531
0.143,0.543,-1.027,-17.090,3.113,3.052
0.135,0.551,-1.100,-12.817,10.681,7.568
0.132,0.560,-1.117,-8.728,9.888,5.737
0.112,0.545,-1.050,-4.272,1.465,0.610
0.158,0.481,-1.000,0.549,-4.822,-5.554
0.187,0.438,-0.936,4.150,-8.301,-10.254
0.213,0.392,-0.894,5.981,-9.399,-11.047
0.227,0.368,-0.862,7.141,-7.568,-9.155
0.211,0.377,-0.817,7.507,-3.662,-5.737
0.181,0.387,-0.823,7.507,1.282,-2.869
0.195,0.396,-0.826,5.981,3.479,-0.977
0.175,0.409,-0.813,3.235,1.160,0.610
0.167,0.420,-0.809,1.282,-0.610,0.977
0.175,0.426,-0.804,0.610,-0.122,0.000
0.187,0.427,-0.802,0.549,-0.244,-0.732
0.192,0.430,-0.809,-0.366,-0.732,-0.671
0.190,0.433,-0.840,-2.563,0.061,0.061
-0.028,0.917,-1.936,30.212,5.737,9.338
-0.107,1.075,-2.124,48.889,9.705,10.986
-0.258,1.312,-2.278,72.388,17.151,13.794
-0.399,1.505,-2.352,96.497,21.423,5.859
-0.509,1.592,-2.394,116.150,10.803,-17.639
-0.550,1.585,-2.391,126.709,-14.832,-53.040
-0.518,1.460,-2.308,133.789,-49.988,-93.811
-0.430,1.256,-2.170,143.005,-84.839,-130.798
-0.344,1.043,-2.039,157.288,-106.506,-155.273
-0.289,0.888,-1.946,177.856,-109.497,-163.818
-0.307,0.821,-1.889,201.233,-98.206,-159.790
-0.357,0.797,-1.878,223.633,-82.458,-151.306
-0.440,0.753,-1.845,243.347,-74.036,-149.353
-0.511,0.676,-1.810,257.690,-78.125,-156.799
-0.603,0.603,-1.751,265.625,-91.309,-169.128
-0.684,0.533,-1.679,271.484,-104.309,-183.350
-0.748,0.478,-1.639,277.039,-112.610,-199.097
-0.847,0.412,-1.598,281.921,-121.826,-214.722
-0.914,0.288,-1.541,286.865,-136.780,-233.887
-0.970,0.149,-1.503,292.786,-152.039,-254.944
-1.016,0.038,-1.442,300.171,-161.377,-274.292
-1.052,-0.067,-1.299,308.594,-167.542,-293.274
-1.050,-0.274,-1.134,319.153,-176.453,-311.768
-1.042,-0.497,-0.949,328.186,-180.725,-329.407
-1.035,-0.695,-0.762,328.857,-181.763,-347.229
-0.962,-0.931,-0.564,323.425,-185.303,-363.342
-0.732,-1.169,-0.318,314.941,-190.308,-373.413
-0.488,-1.275,-0.089,304.626,-192.261,-372.131
-0.325,-1.274,0.084,298.218,-184.448,-356.873
-0.173,-1.257,0.211,298.523,-163.025,-330.261
-0.055,-1.241,0.261,306.580,-132.568,-301.270
-0.037,-1.303,0.296,316.833,-107.117,-279.114
-0.078,-1.429,0.423,321.350,-96.252,-271.057
-0.167,-1.667,0.623,314.026,-99.182,-276.245
-0.278,-2.136,0.850,287.598,-112.671,-290.283
-0.368,-2.760,1.195,246.826,-135.437,-311.523
-0.237,-3.374,1.698,201.416,-158.325,-330.261
0.132,-3.912,2.167,153.198,-158.936,-330.750
1.000,-4.000,2.642,98.022,-121.460,-302.185
1.665,-4.000,2.736,25.208,-76.477,-242.065
1.938,-3.438,2.272,-48.767,-8.545,-169.678
1.737,-2.699,1.490,-107.178,66.223,-70.496
1.493,-2.123,0.829,-137.146,119.202,44.983
1.247,-1.647,0.493,-149.475,126.587,152.710
0.878,-1.255,0.341,-145.325,98.755,236.267
0.495,-0.945,0.301,-121.521,68.542,282.288
0.247,-0.696,0.357,-96.436,61.584,292.847
0.117,-0.524,0.444,-79.529,65.674,279.724
0.080,-0.431,0.580,-75.439,64.453,252.197
0.108,-0.406,0.735,-86.792,54.321,217.957
0.147,-0.441,0.863,-111.694,43.945,185.059
0.227,-0.482,0.939,-143.677,43.091,157.043
0.318,-0.539,0.947,-175.110,48.767,138.977
0.379,-0.598,0.891,-202.332,58.472,131.165
0.452,-0.641,0.764,-225.769,68.481,134.583
0.440,-0.659,0.573,-243.164,75.867,147.461
0.467,-0.666,0.428,-250.000,82.458,165.466
0.446,-0.657,0.324,-244.263,92.957,186.829
0.404,-0.623,0.261,-231.812,109.863,207.397
0.323,-0.562,0.198,-220.459,128.296,227.051
0.218,-0.487,0.107,-215.332,142.334,244.812
0.120,-0.391,0.018,-217.529,146.240,258.545
0.023,-0.306,-0.038,-224.487,141.907,265.503
-0.063,-0.247,-0.067,-234.985,135.864,264.587
-0.107,-0.214,-0.117,-247.742,131.470,256.226
-0.116,-0.209,-0.223,-260.071,127.136,245.728
-0.116,-0.197,-0.334,-268.494,122.803,237.854
-0.123,-0.200,-0.431,-270.935,122.192,233.459
-0.123,-0.193,-0.510,-267.639,126.953,232.056
-0.114,-0.164,-0.586,-263.977,137.085,235.046
-0.169,-0.137,-0.649,-261.963,145.935,243.164
-0.273,-0.124,-0.741,-262.207,150.696,254.089
-0.393,-0.068,-0.906,-264.404,152.832,264.404
-0.520,0.130,-1.148,-265.503,154.175,272.095
-0.688,0.412,-1.446,-264.771,144.043,277.466
-0.828,0.705,-1.746,-262.268,132.202,266.907
-0.973,1.056,-2.057,-258.057,113.098,239.746
-1.100,1.398,-2.281,-248.352,91.553,197.998
-1.103,1.545,-2.342,-230.835,62.866,137.817
-0.883,1.470,-2.223,-209.900,23.315,61.584
-0.569,1.254,-1.990,-194.580,-21.423,-14.832
-0.260,0.951,-1.696,-190.369,-59.753,-74.890
-0.001,0.625,-1.500,-181.030,-83.740,-106.262
0.209,0.450,-1.409,-155.334,-64.453,-104.797
0.290,0.446,-1.475,-121.094,-6.714,-80.627
0.302,0.620,-1.679,-90.881,54.688,-46.021
0.230,0.899,-1.910,-79.041,88.318,-14.282
0.160,1.115,-2.133,-84.534,80.750,-0.061
0.171,1.197,-2.246,-92.407,40.100,-2.014
0.238,1.097,-2.149,-89.600,-3.235,-8.301
0.354,0.972,-2.073,-74.219,-20.874,-40.588
0.501,0.796,-1.923,-45.471,-25.269,-69.397
0.681,0.658,-1.772,-15.808,-19.287,-79.468
0.720,0.559,-1.567,8.850,-18.311,-70.496
0.695,0.483,-1.347,25.269,-18.372,-53.894
0.635,0.430,-1.165,32.776,-17.578,-39.856
0.550,0.372,-1.013,32.654,-17.700,-28.809
0.463,0.318,-0.872,30.029,-19.226,-22.705
0.409,0.273,-0.733,27.161,-20.447,-19.836
0.361,0.229,-0.645,24.902,-21.179,-15.320
0.322,0.208,-0.595,22.461,-17.517,-9.460
0.300,0.207,-0.570,20.386,-10.986,-5.859
0.283,0.226,-0.558,17.944,-5.005,-3.723
0.289,0.249,-0.548,13.184,-0.671,-2.197
0.317,0.245,-0.543,7.263,1.953,-0.854
0.370,0.239,-0.553,-0.122,4.089,0.610
0.403,0.250,-0.595,-8.118,8.057,4.089
0.408,0.274,-0.671,-14.587,13.672,10.803
0.403,0.331,-0.766,-17.883,18.433,18.799
0.368,0.406,-0.852,-16.846,20.874,25.818
0.333,0.470,-0.909,-13.794,22.461,28.748
0.320,0.504,-0.933,-11.169,21.423,26.123
0.333,0.508,-0.953,-10.254,17.212,21.301
0.346,0.506,-0.957,-10.193,12.451,18.127
0.345,0.509,-0.949,-9.888,10.315,16.663
0.342,0.516,-0.954,-9.277,11.414,15.991
0.329,0.522,-0.970,-8.728,13.489,15.869
0.300,0.528,-0.988,-7.202,15.442,15.625
0.272,0.528,-0.990,-4.761,15.686,14.160
0.143,0.947,-1.909,32.410,37.109,45.654
0.052,1.106,-2.140,49.133,47.180,50.110
-0.074,1.291,-2.373,66.040,48.218,47.668
-0.239,1.480,-2.557,84.534,37.842,36.804
-0.394,1.620,-2.614,107.422,18.250,14.099
-0.492,1.651,-2.582,133.179,-4.944,-21.606
-0.510,1.557,-2.517,156.006,-28.442,-64.209
-0.453,1.383,-2.408,172.241,-50.171,-102.844
-0.376,1.212,-2.301,185.608,-68.237,-126.770
-0.359,1.087,-2.236,200.684,-75.317,-137.390
-0.393,1.005,-2.222,215.027,-72.937,-140.930
-0.467,0.934,-2.213,230.347,-71.716,-142.517
-0.541,0.827,-2.163,249.390,-75.073,-149.048
-0.616,0.670,-2.066,269.836,-80.566,-162.537
-0.666,0.487,-1.931,285.950,-88.440,-179.199
-0.713,0.311,-1.752,296.448,-100.159,-195.801
-0.720,0.120,-1.588,301.880,-113.647,-211.121
-0.726,-0.051,-1.451,301.941,-126.465,-223.328
-0.750,-0.208,-1.293,298.401,-141.357,-231.873
-0.783,-0.349,-1.134,294.617,-158.508,-237.671
-0.828,-0.492,-0.944,293.518,-171.509,-240.051
-0.838,-0.644,-0.747,296.753,-173.767,-242.126
-0.813,-0.745,-0.562,301.270,-165.649,-243.164
-0.807,-0.841,-0.422,306.580,-153.503,-239.807
-0.685,-0.883,-0.274,308.899,-136.230,-236.328
-0.525,-0.851,-0.123,307.373,-122.131,-236.511
-0.423,-0.829,0.013,303.833,-112.549,-238.403
-0.336,-0.785,0.097,296.753,-102.905,-237.488
-0.249,-0.807,0.166,291.382,-93.872,-235.046
-0.156,-0.928,0.249,291.199,-86.914,-238.159
-0.026,-1.082,0.367,290.466,-79.285,-250.793
0.111,-1.263,0.497,282.654,-74.768,-269.592
0.170,-1.496,0.624,261.108,-79.834,-293.762
0.182,-1.936,0.770,231.201,-98.328,-321.533
0.292,-2.617,1.095,201.965,-125.488,-350.830
0.612,-3.207,1.697,172.729,-156.189,-374.146
1.025,-3.511,2.271,142.883,-167.480,-374.695
1.381,-3.515,2.485,108.826,-123.413,-340.759
1.818,-3.314,2.249,67.139,-37.415,-269.775
2.102,-2.933,1.889,17.090,30.579,-169.373
1.987,-2.449,1.517,-36.621,56.641,-57.129
1.666,-1.973,1.206,-81.055,64.941,54.810
1.273,-1.552,0.894,-106.384,73.486,154.297
0.929,-1.148,0.665,-117.004,82.886,221.130
0.641,-0.803,0.519,-116.150,88.928,252.014
0.449,-0.541,0.423,-107.117,86.792,256.958
0.364,-0.368,0.403,-99.365,78.369,244.629
0.317,-0.289,0.434,-97.473,62.439,221.619
0.313,-0.267,0.525,-102.600,47.607,189.941
0.375,-0.268,0.633,-115.051,39.368,155.579
0.441,-0.291,0.699,-133.789,33.569,129.456
0.507,-0.331,0.709,-155.945,29.541,116.272
0.552,-0.376,0.672,-176.758,29.968,112.488
0.559,-0.418,0.601,-193.481,35.278,114.258
0.585,-0.420,0.518,-206.482,45.288,117.859
0.593,-0.428,0.438,-215.820,55.176,126.770
0.570,-0.421,0.344,-223.022,61.707,138.367
0.530,-0.404,0.251,-227.600,68.909,150.940
0.466,-0.374,0.160,-227.539,78.125,163.452
0.398,-0.333,0.045,-224.365,88.135,174.500
0.323,-0.256,-0.083,-219.055,96.252,184.692
0.222,-0.163,-0.176,-213.989,98.816,192.688
0.148,-0.081,-0.214,-209.534,95.093,193.604
0.113,-0.033,-0.222,-204.651,89.355,186.340
0.104,-0.021,-0.224,-200.562,86.304,172.546
0.132,-0.029,-0.260,-199.524,89.417,157.654
0.198,-0.058,-0.317,-202.271,96.130,148.621
0.256,-0.084,-0.381,-206.787,100.891,149.902
0.233,-0.065,-0.476,-210.754,103.394,161.255
0.118,0.011,-0.597,-214.050,108.215,177.795
-0.010,0.083,-0.737,-214.294,113.953,191.956
-0.072,0.206,-0.809,-208.313,120.544,195.496
-0.161,0.321,-0.986,-197.754,118.896,196.594
-0.260,0.496,-1.124,-190.247,117.615,193.542
-0.366,0.679,-1.257,-187.988,113.403,180.481
-0.408,0.776,-1.302,-183.472,101.501,157.654
-0.357,0.776,-1.305,-172.913,89.172,129.150
-0.220,0.777,-1.292,-162.292,85.876,103.577
-0.157,0.771,-1.280,-160.156,89.111,91.248
-0.119,0.714,-1.310,-163.513,89.905,88.196
-0.082,0.750,-1.369,-166.382,87.524,85.815
-0.066,0.807,-1.453,-167.175,81.543,88.379
-0.090,0.852,-1.608,-165.710,79.712,87.708
-0.071,0.883,-1.709,-156.982,70.435,79.224
-0.046,0.902,-1.731,-140.259,61.768,66.528
0.004,0.877,-1.670,-120.117,60.303,52.917
0.065,0.859,-1.570,-101.074,59.204,42.908
0.098,0.837,-1.472,-88.501,57.434,40.344
0.141,0.826,-1.416,-86.243,53.284,40.283
0.190,0.814,-1.367,-92.896,43.274,38.025
0.221,0.782,-1.385,-98.999,27.771,36.987
0.209,0.789,-1.422,-95.886,24.353,39.673
0.207,0.784,-1.494,-83.618,32.898,45.105
0.182,0.828,-1.693,-66.711,39.368,52.856
0.117,0.968,-1.774,-52.063,46.021,63.782
0.026,1.132,-1.891,-37.354,43.274,53.894
0.046,1.175,-1.830,-22.583,31.189,33.569
0.064,1.146,-1.756,-13.123,13.794,15.503
0.064,1.035,-1.591,-7.629,-8.240,-0.488
0.091,0.893,-1.398,-2.319,-23.499,-17.517
0.130,0.731,-1.194,3.113,-32.898,-31.189
0.154,0.597,-1.000,9.460,-39.368,-37.842
0.168,0.488,-0.826,18.494,-37.903,-39.368
0.202,0.386,-0.698,25.818,-28.564,-38.940
0.241,0.319,-0.616,26.428,-19.775,-36.865
0.259,0.288,-0.563,21.240,-15.686,-31.738
0.262,0.257,-0.535,13.916,-14.160,-24.048
0.276,0.240,-0.522,5.737,-13.184,-16.724
0.287,0.236,-0.514,-1.221,-11.292,-10.193
0.287,0.242,-0.521,-5.432,-7.324,-4.395
0.303,0.264,-0.559,-7.935,-0.305,1.404
0.310,0.300,-0.641,-10.254,6.470,7.263
0.312,0.339,-0.710,-13.855,10.620,11.780
0.298,0.396,-0.806,-17.639,11.475,14.893
0.301,0.432,-0.890,-20.813,11.108,16.968
0.292,0.457,-0.956,-21.973,10.132,17.761
0.281,0.487,-1.017,-21.240,10.620,18.433
0.264,0.514,-1.056,-17.212,11.902,18.738
0.235,0.544,-1.067,-11.230,13.062,17.822
0.009,0.991,-2.007,20.203,84.595,64.819
-0.192,1.259,-2.238,31.311,88.989,68.420
-0.421,1.464,-2.475,42.908,76.538,57.129
-0.550,1.577,-2.638,58.594,45.837,29.419
-0.653,1.600,-2.685,81.909,5.859,-7.812
-0.707,1.531,-2.596,107.239,-30.640,-49.561
-0.685,1.386,-2.419,129.822,-61.279,-92.041
-0.644,1.207,-2.220,148.926,-85.022,-128.967
-0.606,1.020,-2.034,164.490,-97.351,-155.945
-0.553,0.851,-1.965,177.368,-98.206,-171.265
-0.493,0.725,-1.935,189.941,-97.656,-176.941
-0.482,0.618,-1.887,203.857,-101.624,-179.749
-0.496,0.477,-1.798,218.323,-110.352,-184.082
-0.515,0.346,-1.680,231.934,-122.131,-188.293
-0.564,0.264,-1.571,244.202,-131.470,-191.101
-0.628,0.196,-1.463,254.700,-138.367,-193.359
-0.680,0.133,-1.367,263.428,-146.240,-197.754
-0.724,0.085,-1.251,270.813,-154.602,-203.491
-0.775,0.036,-1.137,277.832,-160.278,-210.144
-0.833,-0.039,-1.017,282.715,-165.161,-219.971
-0.873,-0.123,-0.882,285.217,-172.974,-233.032
-0.902,-0.222,-0.730,288.513,-182.312,-247.803
-0.918,-0.334,-0.580,293.274,-188.171,-264.343
-0.916,-0.452,-0.423,299.561,-189.697,-281.128
-0.867,-0.570,-0.281,306.335,-185.303,-297.180
-0.752,-0.667,-0.179,311.035,-174.438,-310.364
-0.635,-0.716,-0.090,312.988,-160.889,-318.298
-0.526,-0.777,0.010,314.636,-149.353,-321.167
-0.380,-0.855,0.132,315.186,-142.883,-320.740
-0.260,-0.905,0.274,311.584,-140.564,-318.481
-0.161,-0.986,0.403,305.176,-138.245,-317.322
-0.034,-1.114,0.496,295.593,-133.240,-315.918
0.079,-1.287,0.549,281.982,-123.047,-314.636
0.153,-1.494,0.601,264.282,-112.427,-315.125
0.165,-1.749,0.642,243.347,-109.375,-316.711
0.111,-2.092,0.718,221.680,-117.249,-319.275
0.031,-2.532,0.861,201.599,-131.531,-319.031
0.154,-2.951,1.207,186.523,-138.794,-313.293
0.381,-3.231,1.563,175.232,-142.151,-297.546
0.820,-3.359,1.934,155.396,-122.742,-273.560
1.208,-3.275,2.237,113.342,-74.768,-241.028
1.456,-3.047,2.247,56.519,-11.169,-186.340
1.595,-2.699,1.900,-3.296,59.082,-115.540
1.514,-2.340,1.418,-59.448,109.131,-35.156
1.311,-2.006,1.012,-101.685,125.977,49.561
1.075,-1.719,0.728,-136.719,110.596,135.437
0.803,-1.504,0.521,-160.339,80.383,208.130
0.579,-1.276,0.420,-166.565,62.317,253.845
0.366,-1.066,0.371,-158.997,61.584,273.682
0.249,-0.880,0.361,-144.165,71.289,271.973
0.200,-0.711,0.373,-131.287,84.351,257.385
0.207,-0.574,0.403,-126.648,92.651,238.159
0.226,-0.479,0.450,-131.897,91.736,220.154
0.262,-0.408,0.512,-146.118,85.449,204.041
0.307,-0.374,0.546,-165.344,78.857,191.528
0.334,-0.355,0.546,-185.303,75.745,183.044
0.332,-0.346,0.493,-204.529,77.087,178.589
0.341,-0.334,0.408,-221.069,80.872,178.589
0.338,-0.335,0.312,-232.239,84.778,182.312
0.307,-0.338,0.229,-237.061,88.989,188.110
0.279,-0.340,0.161,-236.755,95.886,194.275
0.249,-0.344,0.094,-233.276,106.201,200.867
0.220,-0.337,0.004,-228.882,117.432,208.740
0.199,-0.315,-0.085,-224.792,125.427,218.689
0.174,-0.275,-0.149,-220.398,130.127,228.699
0.151,-0.229,-0.194,-216.370,134.460,237.244
0.120,-0.181,-0.231,-214.966,139.099,243.652
0.083,-0.148,-0.280,-216.919,143.738,248.596
0.035,-0.118,-0.343,-222.351,147.888,252.869
-0.018,-0.102,-0.451,-229.675,149.658,256.470
-0.061,-0.079,-0.573,-236.572,148.499,259.888
-0.128,-0.016,-0.705,-239.197,146.790,263.977
-0.219,0.081,-0.824,-236.877,147.156,267.273
-0.320,0.192,-0.919,-231.873,148.315,264.526
-0.373,0.344,-1.073,-225.647,147.034,255.493
-0.422,0.462,-1.281,-221.619,136.292,244.873
-0.449,0.625,-1.490,-219.971,123.779,225.586
-0.468,0.799,-1.625,-214.722,106.506,200.867
-0.460,0.950,-1.692,-202.759,89.905,175.049
-0.478,1.087,-1.723,-187.683,78.186,151.611
-0.485,1.198,-1.674,-174.805,73.425,128.357
-0.408,1.184,-1.686,-165.039,63.232,106.567
-0.276,1.136,-1.706,-159.790,56.030,80.994
-0.180,1.091,-1.730,-155.457,42.297,54.626
-0.095,1.007,-1.710,-148.254,27.405,33.936
-0.014,0.954,-1.671,-137.268,17.029,19.775
0.020,0.930,-1.617,-121.094,15.564,13.123
0.045,0.901,-1.544,-100.952,22.461,10.559
0.066,0.877,-1.452,-81.726,29.053,8.240
0.104,0.853,-1.372,-69.946,30.151,3.113
0.155,0.808,-1.315,-65.186,24.048,-3.052
0.199,0.748,-1.262,-64.636,14.648,-8.484
0.243,0.679,-1.216,-65.552,5.188,-13.245
0.270,0.614,-1.158,-65.674,-2.991,-16.907
0.285,0.559,-1.122,-63.904,-9.705,-18.433
