aX,aY,aZ,gX,gY,gZ
-1.847,1.789,1.941,-74.402,107.971,-60.852
-1.922,1.635,1.936,-149.780,68.542,-113.281
-1.959,1.378,1.866,-210.815,39.429,-163.330
-1.919,1.064,1.710,-246.094,26.917,-209.534
-1.842,0.721,1.500,-259.216,25.146,-253.845
-1.699,0.148,1.242,-262.512,24.292,-296.997
-1.235,-0.652,0.971,-264.099,8.545,-326.965
-0.820,-1.237,0.896,-267.517,-34.668,-329.773
-0.567,-1.798,1.004,-257.935,-80.994,-320.374
-0.163,-2.544,1.008,-216.309,-95.276,-308.228
0.278,-3.023,1.115,-165.710,-105.652,-287.170
0.544,-3.237,1.275,-115.662,-109.924,-255.249
1.078,-3.999,0.939,-58.411,-76.416,-234.497
1.805,-4.000,1.021,-10.376,-78.064,-252.014
2.376,-4.000,1.559,55.603,-138.306,-253.784
3.197,-4.000,2.216,111.389,-192.444,-191.650
3.586,-4.000,2.465,113.892,-183.350,-84.290
3.127,-4.000,2.421,47.058,-82.642,37.720
1.991,-3.967,1.540,3.174,101.257,161.133
0.880,-3.044,0.191,23.987,303.467,251.343
0.051,-2.171,-1.018,95.093,414.917,295.837
-0.502,-1.471,-1.478,178.345,385.193,294.678
-0.762,-1.003,-1.372,242.187,250.488,260.315
-0.737,-0.883,-0.855,256.226,74.402,218.201
-0.667,-0.917,-0.220,202.454,-88.318,178.162
-0.684,-0.978,0.314,116.455,-198.853,145.081
-0.656,-1.027,0.700,40.710,-256.714,121.155
-0.673,-1.076,1.042,-4.944,-271.179,115.601
-0.719,-1.059,1.307,-11.841,-237.671,123.596
-0.837,-0.896,1.496,12.695,-182.922,138.428
-0.955,-0.718,1.545,57.495,-130.920,160.156
-1.206,-0.519,1.637,101.318,-90.088,179.321
-1.357,-0.190,1.782,136.230,-59.692,185.303
-1.451,0.095,1.891,155.579,-47.363,180.725
-1.455,0.391,2.017,144.409,-55.359,166.687
-1.385,0.651,2.153,110.718,-73.853,146.057
-1.257,0.847,2.278,63.416,-88.013,124.878
-1.189,1.095,2.385,15.137,-84.045,112.976
-1.132,1.359,2.418,-13.062,-48.889,113.831
-1.206,1.686,2.299,-19.836,11.963,122.437
-1.450,1.984,2.035,-10.254,84.778,134.277
-1.717,2.228,1.678,4.333,143.372,135.376
-1.753,2.246,1.099,0.366,169.861,101.929
-1.576,1.946,0.551,-40.283,148.132,27.771
-1.192,1.423,0.207,-94.788,77.942,-56.458
-0.768,0.776,0.208,-132.568,-15.015,-128.479
-0.294,0.073,0.371,-135.620,-81.116,-178.955
0.182,-0.658,0.493,-103.455,-95.154,-202.942
0.660,-1.273,0.555,-57.861,-82.886,-195.740
0.951,-1.605,0.703,-23.560,-73.486,-167.847
1.141,-1.723,0.857,-5.432,-65.186,-121.704
1.095,-1.683,1.003,1.892,-51.819,-72.632
1.002,-1.518,1.018,7.690,-21.912,-33.081
0.843,-1.326,0.930,18.616,9.827,2.441
0.626,-1.099,0.899,30.151,27.405,31.799
0.387,-0.818,0.870,42.175,37.659,50.537
0.170,-0.539,0.828,52.673,44.556,57.800
0.015,-0.324,0.798,55.725,42.847,54.321
-0.105,-0.172,0.831,48.706,24.963,46.692
-0.189,-0.063,0.930,33.875,5.493,33.630
-0.216,-0.039,1.015,20.020,-10.071,19.226
-0.211,-0.078,1.104,10.193,-19.958,8.911
-0.189,-0.137,1.171,5.371,-20.813,0.732
-0.163,-0.191,1.201,4.395,-16.724,-2.930
-0.139,-0.213,1.216,1.770,-11.292,-2.991
-0.137,-0.253,1.182,-3.662,-3.113,-4.517
-0.109,-0.305,1.102,-10.376,4.333,-7.935
-0.064,-0.377,1.010,-16.418,8.301,-12.512
-0.000,-0.436,0.950,-21.301,6.226,-16.235
0.052,-0.472,0.906,-24.353,2.380,-17.761
0.091,-0.474,0.862,-23.499,1.343,-16.663
0.096,-0.487,0.805,-19.348,2.380,-13.916
0.131,-0.483,0.766,-14.954,1.587,-11.719
0.151,-0.459,0.766,-12.085,-1.587,-10.559
0.155,-0.440,0.778,-8.301,-3.540,-7.812
0.139,-0.431,0.773,-3.052,-2.930,-4.639
0.117,-0.428,0.749,2.808,-1.648,-2.075
0.106,-0.416,0.765,7.385,-2.747,-1.343
0.095,-0.386,0.817,8.972,-5.615,-2.075
0.081,-0.374,0.860,8.240,-6.287,-3.113
0.066,-0.387,0.882,7.141,-5.737,-3.601
0.067,-0.407,0.897,5.981,-5.493,-3.784
0.071,-0.413,0.929,5.737,-5.432,-2.808
0.062,-0.406,0.964,6.836,-3.845,-1.404
0.041,-0.405,0.977,8.240,0.854,0.000
0.049,-0.424,0.962,9.338,5.554,0.061
0.058,-0.418,0.973,8.789,6.836,0.366
0.060,-0.391,0.993,6.958,7.324,1.343
0.045,-0.361,0.999,5.554,9.521,2.441
0.008,-0.341,0.974,4.517,11.536,3.113
0.014,-0.336,0.914,0.977,11.475,1.831
0.023,-0.336,0.889,-6.348,6.897,-2.441
0.035,-0.351,0.887,-11.353,0.671,-5.737
0.043,-0.369,0.895,-11.902,-1.953,-7.996
0.053,-0.390,0.892,-9.827,-1.831,-9.399
0.065,-0.391,0.896,-6.226,-1.831,-10.376
0.070,-0.390,0.914,-2.380,-0.122,-9.888
0.055,-0.400,0.921,1.526,3.418,-8.423
0.070,-0.417,0.919,4.822,5.432,-7.812
0.084,-0.435,0.933,5.737,5.127,-7.751
0.092,-0.443,0.944,4.944,4.211,-7.202
0.087,-0.448,0.946,2.930,2.563,-7.141
0.089,-0.449,0.955,-0.244,0.183,-7.385
0.102,-0.453,0.950,-2.563,-1.221,-7.263
0.100,-0.449,0.938,-3.601,-1.770,-6.409
0.097,-0.439,0.928,-3.784,-1.404,-4.822
0.098,-0.428,0.918,-3.845,-1.038,-2.930
0.090,-0.435,0.900,-3.723,-0.671,-1.343
0.084,-0.426,0.871,-4.333,-1.221,0.122
0.084,-0.421,0.853,-4.028,-2.563,0.732
0.078,-0.414,0.854,-2.380,-3.845,1.770
0.071,-0.423,0.855,-0.671,-4.333,2.991
0.060,-0.416,0.849,0.244,-5.066,3.174
0.055,-0.406,0.843,0.854,-6.042,2.319
-0.506,1.012,1.550,3.235,67.139,-46.082
-0.625,1.229,1.641,-6.470,81.055,-57.312
-0.742,1.448,1.735,-13.062,95.276,-67.871
-0.850,1.670,1.820,-16.602,112.976,-77.698
-0.988,1.815,1.875,-18.738,135.864,-87.158
-1.162,1.807,1.852,-26.917,160.950,-100.830
-1.312,1.648,1.708,-52.246,180.847,-124.634
-1.385,1.369,1.450,-99.731,180.725,-156.860
-1.429,0.995,1.114,-158.875,155.457,-193.359
-1.360,0.493,0.850,-210.144,108.948,-230.347
-1.085,-0.179,0.720,-248.962,44.434,-257.019
-0.790,-0.775,0.757,-280.579,-28.320,-261.780
-0.484,-1.449,0.832,-306.824,-93.323,-243.958
-0.135,-2.233,0.842,-317.749,-132.080,-206.238
0.108,-2.829,0.838,-312.500,-157.288,-149.231
0.282,-3.276,0.666,-290.222,-167.175,-89.722
0.483,-3.486,0.650,-235.962,-172.791,-56.580
0.664,-3.968,0.955,-115.234,-182.251,-67.810
1.137,-4.000,1.548,49.377,-192.383,-110.229
1.800,-4.000,2.291,181.580,-195.923,-129.089
2.198,-4.000,2.835,215.942,-168.396,-85.388
2.163,-4.000,2.983,171.936,-79.773,-3.601
1.589,-3.618,2.492,103.577,67.688,81.055
0.844,-2.814,1.490,61.035,235.596,151.306
0.290,-2.147,0.395,54.138,348.755,193.420
-0.069,-1.643,-0.436,77.026,367.798,204.651
-0.213,-1.264,-0.808,101.990,289.490,188.965
-0.237,-1.054,-0.689,113.464,152.405,162.476
-0.166,-1.028,-0.301,110.413,19.470,138.062
-0.105,-0.999,0.116,87.952,-71.838,117.981
-0.072,-1.093,0.398,65.186,-108.398,103.333
-0.012,-1.197,0.496,54.810,-104.858,95.947
-0.016,-1.246,0.569,57.434,-96.741,108.093
-0.111,-1.085,0.657,65.002,-90.881,130.798
-0.362,-0.807,0.758,67.200,-93.018,150.024
-0.638,-0.583,0.876,65.552,-99.426,164.001
-0.820,-0.402,0.998,63.293,-105.408,165.649
-0.940,-0.283,1.149,65.186,-113.831,159.119
-0.966,-0.125,1.311,67.749,-126.099,149.475
-0.933,0.033,1.547,68.420,-140.808,142.822
-0.926,0.208,1.814,68.542,-147.827,142.334
-0.908,0.456,2.053,69.092,-137.817,149.292
-0.896,0.819,2.232,69.946,-108.398,159.119
-0.972,1.315,2.400,74.890,-57.373,171.692
-1.236,1.989,2.509,91.492,8.240,188.293
-1.730,2.724,2.473,110.596,76.050,201.294
-2.294,3.302,2.114,104.309,120.056,181.213
-2.562,3.425,1.645,40.771,122.131,101.685
-2.216,2.859,0.979,-58.594,90.454,-15.686
-1.644,1.893,0.567,-160.767,10.010,-130.432
-1.091,0.801,0.505,-219.116,-85.754,-215.820
-0.415,-0.323,0.593,-204.773,-138.184,-258.240
0.275,-1.266,0.721,-140.076,-138.611,-257.935
0.927,-1.885,0.831,-73.364,-125.549,-223.511
1.160,-2.167,1.066,-38.452,-119.385,-174.500
1.227,-2.215,1.197,-28.503,-93.872,-114.441
1.200,-2.069,1.137,-25.635,-50.842,-63.354
1.038,-1.804,0.964,-19.531,-14.404,-25.574
0.841,-1.436,0.861,-12.634,5.371,13.977
0.592,-0.999,0.803,-5.493,20.691,43.823
0.305,-0.564,0.714,6.042,31.372,60.730
0.032,-0.237,0.650,16.724,34.607,69.397
-0.164,0.022,0.629,25.879,34.363,71.594
-0.330,0.211,0.694,34.851,28.198,62.073
-0.422,0.309,0.855,40.039,10.254,46.387
-0.431,0.300,1.008,40.405,0.488,29.907
-0.432,0.234,1.156,32.837,-6.714,11.841
-0.402,0.115,1.269,21.912,-10.864,-1.404
-0.340,-0.039,1.337,11.230,-10.010,-9.521
-0.278,-0.185,1.346,3.113,-4.272,-13.184
-0.219,-0.315,1.280,-3.052,4.272,-15.808
-0.155,-0.426,1.182,-9.766,10.132,-17.456
-0.083,-0.509,1.099,-18.494,10.071,-18.799
-0.014,-0.573,1.024,-26.672,7.141,-19.836
0.053,-0.609,0.959,-30.701,5.188,-19.409
0.116,-0.610,0.887,-28.748,5.798,-16.541
0.151,-0.564,0.815,-21.912,8.423,-10.376
0.146,-0.510,0.753,-13.184,11.047,-2.991
0.137,-0.483,0.688,-5.249,13.062,2.808
0.127,-0.413,0.691,2.136,10.193,6.042
0.100,-0.342,0.749,8.423,3.418,8.728
0.080,-0.287,0.788,10.864,3.662,9.094
0.025,-0.264,0.802,10.315,4.395,8.057
0.005,-0.247,0.813,8.911,1.953,7.019
-0.022,-0.234,0.851,8.057,-2.686,5.676
-0.043,-0.229,0.901,9.277,-5.188,6.104
-0.069,-0.228,0.951,12.024,-4.700,3.723
-0.067,-0.234,0.978,14.099,-2.380,1.038
-0.061,-0.252,0.998,13.184,-1.648,-1.831
-0.058,-0.261,1.022,10.498,-2.930,-2.747
-0.063,-0.287,1.047,7.507,-2.930,-3.967
-0.038,-0.312,1.041,3.967,-0.854,-5.920
-0.018,-0.328,1.035,0.366,0.305,-7.629
0.001,-0.332,1.020,-1.648,2.563,-8.240
0.016,-0.362,0.986,-2.075,5.798,-8.057
0.041,-0.379,0.951,-3.601,7.324,-7.568
0.059,-0.385,0.936,-5.859,5.859,-6.470
0.082,-0.387,0.916,-7.080,4.761,-5.066
0.092,-0.385,0.898,-7.263,5.554,-3.479
0.082,-0.387,0.869,-4.944,7.507,-1.831
0.063,-0.369,0.843,-2.197,8.179,0.061
0.050,-0.352,0.835,-1.587,4.517,1.038
0.049,-0.345,0.846,-2.991,-0.793,0.427
0.043,-0.329,0.872,-2.258,-4.578,-0.183
0.025,-0.300,0.902,2.258,-4.700,0.366
-0.007,-0.303,0.912,8.423,-1.953,1.038
0.000,-0.314,0.916,12.207,-1.160,1.831
0.002,-0.319,0.953,11.292,-4.517,2.136
0.004,-0.326,0.994,8.545,-6.897,1.953
-0.005,-0.324,1.012,7.019,-5.249,1.953
-0.030,-0.331,1.017,6.836,-1.526,2.380
-0.044,-0.356,1.004,7.019,1.587,2.502
-0.038,-0.374,1.008,5.371,1.404,0.916
-0.020,-0.395,1.017,1.038,-1.160,-1.770
0.013,-0.422,1.009,-4.028,-3.418,-4.272
0.039,-0.439,0.997,-6.958,-4.272,-5.188
0.058,-0.439,0.985,-6.653,-3.723,-3.662
0.073,-0.427,0.967,-3.906,-1.160,-0.793
0.068,-0.404,0.948,-1.709,1.099,2.747
-0.564,1.120,1.589,48.828,67.505,22.705
-0.736,1.422,1.687,63.538,90.637,31.067
-0.881,1.704,1.764,67.688,108.948,39.368
-1.099,1.839,1.810,59.143,122.192,45.410
-1.406,1.904,1.890,34.180,128.113,41.870
-1.650,1.844,1.859,-5.249,128.906,17.273
-1.823,1.681,1.683,-61.890,130.432,-31.128
-1.903,1.485,1.380,-126.404,120.728,-100.037
-1.898,1.164,1.025,-182.434,93.079,-175.781
-1.797,0.667,0.640,-223.755,52.429,-247.314
-1.479,0.009,0.398,-251.343,-5.127,-304.993
-0.991,-0.754,0.321,-271.179,-86.975,-332.703
-0.504,-1.504,0.404,-286.377,-178.406,-318.420
-0.081,-2.210,0.665,-283.997,-243.103,-271.118
0.350,-2.882,0.858,-239.929,-239.502,-212.158
0.694,-3.189,1.031,-157.166,-174.133,-153.992
0.836,-3.319,0.975,-40.649,-62.683,-107.056
1.121,-3.928,0.612,89.233,57.495,-101.501
1.569,-4.000,0.658,179.077,74.341,-136.047
2.212,-4.000,1.129,197.876,-29.968,-153.687
2.572,-4.000,1.905,129.272,-157.227,-115.662
2.543,-4.000,2.494,29.785,-198.303,-49.316
2.312,-3.990,2.387,-29.053,-112.244,23.743
1.757,-3.461,1.615,-33.508,41.077,106.873
1.014,-2.814,0.754,-12.268,173.523,186.157
0.465,-2.456,0.060,27.954,242.676,232.788
0.184,-2.216,-0.243,80.627,229.980,245.850
0.011,-1.915,-0.125,121.216,152.771,245.178
-0.084,-1.697,0.152,129.944,61.523,237.915
-0.124,-1.613,0.403,100.098,-17.273,221.802
-0.195,-1.583,0.571,58.472,-73.120,207.275
-0.279,-1.548,0.695,28.564,-107.971,201.233
-0.409,-1.406,0.868,9.338,-131.287,200.195
-0.613,-1.170,1.009,-0.977,-136.169,204.895
-0.807,-0.948,1.089,-4.089,-118.530,209.473
-1.038,-0.737,1.154,0.122,-108.276,219.238
-1.236,-0.504,1.253,9.033,-104.553,230.347
-1.422,-0.222,1.391,17.761,-99.670,234.436
-1.552,0.048,1.536,25.818,-85.693,229.980
-1.604,0.340,1.651,32.043,-59.814,221.619
-1.613,0.689,1.748,40.466,-26.367,214.844
-1.664,1.064,1.798,50.903,10.803,213.074
-1.799,1.578,1.854,60.547,48.584,218.079
-2.030,2.298,1.717,71.838,80.505,225.647
-2.712,3.113,1.751,67.627,90.515,219.788
-3.180,3.652,1.408,55.969,91.797,195.984
-3.295,3.649,1.197,33.875,79.895,125.610
-2.766,3.013,0.988,10.559,73.669,10.742
-2.026,1.980,0.757,-15.320,54.810,-118.347
-1.364,1.004,0.718,-58.655,-1.892,-209.473
-0.726,0.119,0.653,-95.947,-60.120,-254.333
-0.131,-0.674,0.693,-122.925,-111.694,-272.095
0.379,-1.357,0.819,-138.184,-153.870,-266.663
0.834,-1.837,1.020,-140.076,-173.706,-243.469
1.109,-2.133,1.247,-121.338,-166.687,-205.017
1.345,-2.270,1.374,-81.482,-127.441,-158.020
1.430,-2.217,1.351,-32.898,-62.988,-109.680
1.379,-1.977,1.214,12.573,1.099,-57.434
1.205,-1.691,1.021,45.166,49.927,-6.958
0.934,-1.266,0.857,61.646,75.378,32.471
0.599,-0.851,0.735,67.871,81.177,62.622
0.365,-0.492,0.622,64.636,76.416,81.055
0.117,-0.220,0.583,54.932,63.477,83.618
-0.086,-0.008,0.649,44.495,37.842,78.003
-0.216,0.083,0.777,34.485,11.108,67.566
-0.295,0.097,0.930,25.818,-7.629,53.162
-0.325,0.064,1.058,22.949,-14.099,40.466
-0.355,0.039,1.184,27.039,-13.489,31.372
-0.367,0.013,1.270,32.471,-7.507,24.536
-0.381,-0.011,1.306,32.776,-0.122,18.066
-0.345,-0.066,1.291,26.611,5.676,11.902
-0.294,-0.105,1.252,15.076,6.226,6.409
-0.259,-0.141,1.218,2.625,4.517,1.587
-0.221,-0.177,1.150,-7.874,3.967,-4.333
-0.169,-0.223,1.056,-17.151,3.235,-11.902
-0.111,-0.247,0.983,-23.987,-0.671,-18.188
-0.063,-0.281,0.926,-25.940,-3.906,-22.644
0.020,-0.335,0.849,-22.888,-2.991,-26.550
0.081,-0.369,0.821,-18.494,-7.080,-27.344
0.135,-0.384,0.807,-13.794,-7.874,-26.062
0.179,-0.408,0.791,-7.507,-4.517,-23.437
0.218,-0.421,0.790,-2.380,-2.563,-18.799
0.221,-0.406,0.802,-0.061,-2.808,-11.963
0.176,-0.364,0.822,1.343,-3.235,-5.493
0.123,-0.336,0.837,3.296,-1.770,-1.343
0.080,-0.333,0.847,5.615,-0.854,1.160
0.041,-0.310,0.875,8.362,-3.113,1.648
0.031,-0.297,0.908,11.902,-4.700,2.258
0.016,-0.294,0.949,14.587,-4.822,0.244
0.015,-0.319,0.977,16.541,-3.052,-0.549
0.011,-0.327,1.000,17.029,-0.977,-1.709
0.005,-0.318,1.023,17.395,0.671,-2.319
0.011,-0.310,1.042,15.198,1.648,-3.113
0.023,-0.296,1.059,8.362,0.610,-3.479
0.018,-0.293,1.058,-0.061,-0.610,-3.113
0.007,-0.283,1.033,-6.409,1.221,-2.136
-0.005,-0.274,1.000,-8.972,4.333,-1.404
-0.011,-0.277,0.967,-8.423,7.019,-0.549
-0.005,-0.284,0.930,-7.507,8.362,-0.732
0.006,-0.298,0.911,-6.592,8.118,-1.770
0.020,-0.307,0.891,-5.249,7.263,-3.540
0.042,-0.327,0.874,-4.089,5.249,-4.639
0.053,-0.340,0.875,-2.441,2.869,-4.944
0.058,-0.342,0.898,0.183,0.244,-3.906
0.049,-0.329,0.932,3.296,-1.221,-2.014
0.041,-0.324,0.957,5.554,-0.977,-0.366
0.038,-0.320,0.976,5.554,-0.122,0.549
0.024,-0.318,0.981,2.991,0.061,1.404
0.014,-0.310,0.971,0.061,0.122,1.343
0.005,-0.309,0.956,-2.197,0.183,1.038
-0.006,-0.319,0.938,-4.517,-0.488,-0.183
-0.007,-0.331,0.921,-6.348,-1.465,-2.319
0.010,-0.356,0.907,-6.592,-2.197,-4.333
0.021,-0.381,0.892,-5.188,-2.197,-5.371
0.037,-0.399,0.875,-0.793,-0.916,-5.493
0.056,-0.415,0.875,5.493,0.488,-4.822
0.077,-0.411,0.885,10.559,1.587,-3.235
0.084,-0.402,0.898,13.489,2.258,-1.343
0.077,-0.385,0.921,13.733,2.319,1.160
-0.839,0.780,1.730,198.486,196.533,105.774
-0.948,1.017,1.854,237.549,251.770,115.295
-1.034,1.290,1.944,247.498,279.602,112.183
-1.060,1.409,1.960,211.304,282.043,88.379
-1.036,1.465,1.882,114.380,250.610,40.588
-1.026,1.405,1.759,-26.245,183.044,-18.982
-0.988,1.175,1.615,-164.429,103.699,-79.529
-0.924,0.856,1.440,-266.846,37.048,-136.780
-0.861,0.528,1.236,-319.214,1.038,-184.753
-0.728,0.116,1.005,-331.787,-11.902,-221.680
-0.518,-0.303,0.738,-333.496,-29.175,-242.371
-0.314,-0.740,0.466,-341.553,-67.200,-245.483
-0.075,-1.131,0.217,-354.309,-123.718,-223.206
-0.064,-1.278,0.118,-365.112,-199.097,-181.152
-0.172,-1.258,0.228,-352.051,-263.611,-141.113
-0.304,-1.190,0.463,-291.748,-276.489,-116.272
-0.428,-1.176,0.623,-188.171,-226.379,-115.784
-0.506,-1.283,0.665,-71.350,-139.893,-137.756
-0.456,-1.600,0.591,42.236,-49.622,-182.617
-0.109,-2.469,0.364,130.676,11.169,-242.126
0.399,-3.567,0.417,166.260,-19.836,-297.852
1.060,-4.000,0.961,150.330,-149.658,-321.167
1.921,-4.000,1.842,113.892,-307.129,-281.250
2.698,-4.000,2.749,68.176,-420.471,-185.608
2.633,-4.000,3.726,38.025,-416.077,-60.547
2.188,-4.000,3.686,40.039,-223.999,32.288
1.594,-3.804,2.950,41.443,72.937,117.554
0.741,-3.266,1.798,42.603,326.294,190.369
-0.055,-2.506,0.783,73.303,464.661,261.108
-0.583,-1.708,-0.081,105.530,500.183,292.542
-0.857,-1.022,-0.468,125.854,437.805,278.137
-0.880,-0.642,-0.537,138.977,303.955,233.765
-0.714,-0.656,-0.388,129.456,136.963,182.434
-0.519,-0.745,-0.044,80.688,-30.701,137.085
-0.375,-0.724,0.355,18.005,-158.386,104.126
-0.380,-0.682,0.712,-27.954,-224.426,82.947
-0.281,-0.575,0.930,-46.509,-220.947,69.275
-0.240,-0.483,1.013,-39.917,-175.598,71.838
-0.226,-0.463,0.975,-19.653,-123.901,90.027
-0.297,-0.388,0.928,3.784,-90.149,114.685
-0.421,-0.263,0.908,28.198,-64.636,136.414
-0.519,-0.098,0.972,50.476,-44.922,152.466
-0.632,0.102,1.090,68.726,-36.865,162.964
-0.741,0.313,1.267,79.590,-35.522,163.879
-0.786,0.483,1.404,80.688,-33.630,154.053
-0.821,0.599,1.498,70.740,-33.081,138.489
-0.848,0.678,1.552,52.063,-31.982,121.948
-0.841,0.750,1.566,28.137,-30.090,105.896
-0.805,0.840,1.583,4.150,-27.161,92.346
-0.786,0.924,1.567,-14.771,-19.592,85.999
-0.791,1.000,1.540,-24.475,-5.981,83.191
-0.845,1.070,1.482,-28.076,10.925,79.041
-0.899,1.091,1.385,-27.893,28.992,73.669
-0.953,1.077,1.251,-27.710,42.969,65.491
-0.975,1.023,1.104,-28.137,50.171,46.936
-0.901,0.924,0.972,-24.536,47.668,16.968
-0.732,0.725,0.877,-19.043,34.485,-20.386
-0.463,0.453,0.839,-18.433,13.000,-57.495
-0.219,0.150,0.836,-26.550,-13.611,-85.999
0.048,-0.188,0.841,-39.978,-37.109,-104.004
0.370,-0.561,0.845,-50.598,-52.429,-110.657
0.591,-0.887,0.875,-56.335,-68.115,-104.187
0.784,-1.088,0.960,-56.702,-77.332,-85.571
0.917,-1.209,1.010,-48.889,-66.589,-58.594
0.919,-1.194,1.019,-35.767,-43.213,-33.386
0.886,-1.116,0.946,-18.372,-15.747,-7.507
0.776,-0.995,0.858,-1.526,7.202,19.592
0.592,-0.796,0.808,13.550,22.278,42.114
0.341,-0.554,0.820,29.907,33.569,59.143
0.185,-0.308,0.785,42.969,44.739,64.453
0.027,-0.125,0.770,44.128,40.527,58.777
-0.091,-0.009,0.803,28.992,19.836,49.255
-0.156,0.022,0.833,7.996,2.136,39.368
-0.223,0.017,0.910,-6.531,-12.573,30.090
-0.259,-0.006,0.980,-8.362,-18.250,22.522
-0.266,-0.031,1.028,-0.916,-13.062,14.954
-0.272,-0.047,1.062,7.812,-5.798,7.019
-0.262,-0.084,1.065,11.475,-1.587,-1.221
-0.203,-0.181,1.058,7.935,-2.563,-9.705
-0.118,-0.278,1.072,-1.648,-9.705,-17.151
-0.050,-0.341,1.087,-12.634,-17.273,-21.423
0.004,-0.380,1.069,-20.264,-18.127,-23.621
0.058,-0.441,0.992,-23.193,-13.123,-24.475
0.123,-0.503,0.911,-24.109,-8.972,-24.780
0.185,-0.543,0.868,-22.827,-8.362,-23.193
0.231,-0.568,0.846,-18.555,-8.057,-18.494
0.242,-0.553,0.831,-10.864,-5.127,-13.123
0.245,-0.505,0.818,-0.854,0.061,-8.484
0.233,-0.436,0.820,7.202,3.174,-3.784
0.202,-0.364,0.831,10.254,4.211,0.366
0.159,-0.310,0.835,11.108,4.272,3.601
0.130,-0.283,0.834,11.841,4.028,5.981
0.109,-0.259,0.855,11.658,3.174,6.409
0.086,-0.243,0.883,10.864,2.441,5.554
0.039,-0.235,0.891,10.742,3.296,4.578
